action_count,bot_fingerprint_score,click_intervals_count,click_timestamps_count,click_timestamps_max,click_timestamps_mean,click_timestamps_min,cursorAngleVariance,cursor_acceleration_count,cursor_acceleration_max,cursor_acceleration_mean,cursor_acceleration_std,cursor_curvature_count,cursor_curvature_max,cursor_curvature_mean,cursor_curvature_min,cursor_curvature_std,cursor_movement_entropy,cursor_movements_count,cursor_movements_mean_distance,cursor_movements_total_distance,cursor_speeds_count,cursor_speeds_max,cursor_speeds_mean,cursor_speeds_min,cursor_speeds_std,hesitation_count,hesitation_mean,hesitation_min,idle_time,is_automated_browser,key_hold_times_count,key_press_times_count,keyboard_patterns_count,keyboard_patterns_max,keyboard_patterns_mean,keyboard_patterns_min,label,micropause_count,micropause_min,mouseJitter_count,mouse_angle_entropy,mouse_movement_debug_currentSpeed,mouse_movement_debug_distance,mouse_movement_debug_dx,mouse_movement_debug_dy,mouse_num_pauses,paste_detected,scroll_changes,scroll_speed_mean,scroll_speed_std,scroll_speeds_count,scroll_speeds_mean,scroll_speeds_std,speed_calculation_debug_filteredSpeed,speed_calculation_debug_latestSpeed,speed_calculation_debug_rawSpeed,typing_interval_entropy
164,0.5,0,1,1749757169844.0,1749757169844.0,1749757169844.0,,23,7.349836282594888,3.143837969109735,2.55629029728285,3,1.0456059718212292,0.7095010311750055,0.3453175773212588,0.2865801354430035,2.2040190243796918,18,11.731236470046213,199.43101999078561,23,431.8512822028485,196.32776027262926,29.081103864169876,141.0948812547325,0,0.0,0.0,0,False,9,8,9,1749757174332.0,1749757173142.6667,1749757172119.0,1,0,0.0,0,1.634764467029948,36.34884849705159,5.0,5,0,2.0,False,0,,,0,0.0,0.0,36.34884849705159,36.34884849705159,36.34884849705159,1.2799031725807866
133,0.5,0,1,1749757380328.0,1749757380328.0,1749757380328.0,,16,13.717509680783872,3.3595248635080086,3.844932077518317,2,1.216299873635005,1.0118298173769684,0.8073597611189317,0.20447005625803666,2.062332394380924,14,15.227233593078003,197.95403671001404,16,689.4534809893219,186.8256405873452,17.4526812350548,190.29251775835237,0,0.0,0.0,0,False,9,7,8,1749757384632.0,1749757382864.25,1749757381098.0,1,0,0.0,0,1.4451965746483761,205.71111444683868,11.180339887498949,10,-5,1.0,False,0,,,0,0.0,0.0,205.71111444683868,205.71111444683868,205.71111444683868,1.2504422177797692
107,0.5,0,1,1749757441672.0,1749757441672.0,1749757441672.0,,14,21.254707001538844,4.89953369725915,6.048691385808492,2,1.4418971485095797,1.2769942673951988,1.112091386280818,0.1649028811143809,2.180945560561596,11,22.989377541097838,229.89377541097838,14,1109.9488905465953,330.17626029294917,17.293302840029675,331.4579159307489,0,0.0,0.0,0,False,9,8,9,1749757445708.0,1749757443796.889,1749757442123.0,1,0,0.0,0,0.6837550579760964,30.695458454547044,5.0,5,0,1.0,False,0,,,0,0.0,0.0,30.695458454547044,30.695458454547044,30.695458454547044,1.9481668894899968
88,0.5,0,1,1749757453105.0,1749757453105.0,1749757453105.0,,13,15.314479735439566,3.1546645507111295,4.46557256892293,2,2.8358141059485877,2.4581208518988333,2.0804275978490785,0.3776932540497546,2.207107967749824,11,19.444331272690622,194.4433127269062,13,822.5681288677432,217.39296866550882,17.309783159523448,232.28502997935635,0,0.0,0.0,0,False,9,8,9,1749757460284.0,1749757458007.7778,1749757454921.0,0,0,0.0,0,0.6837871722389338,82.35560152970098,15.0,15,0,1.0,False,0,,,0,0.0,0.0,82.35560152970098,82.35560152970098,82.35560152970098,1.7531665392215559
130,0.5,0,1,1749757489492.0,1749757489492.0,1749757489492.0,,14,18.284822675722456,4.901422596858907,5.289677579795225,2,0.7758656808207275,0.6357516265784587,0.49563757233619,0.14011405424226875,2.2240978714293633,11,22.694993923738696,226.94993923738696,14,923.0519995969556,304.9134844019658,15.719653616351918,274.438376830382,0,0.0,0.0,0,False,13,11,12,1749757495898.0,1749757493854.1667,1749757491098.0,1,0,0.0,0,0.9369009661685149,18.731171605763134,8.0,8,0,2.0,False,0,,,0,0.0,0.0,18.731171605763134,18.731171605763134,18.731171605763134,1.2403271755448264
190,0.5,0,1,1749757511654.0,1749757511654.0,1749757511654.0,,32,12.130832491166814,2.5615891321029713,2.822486220404124,4,1.0452103757959537,0.894479759266839,0.5654966237010097,0.19194669035801426,1.8184306032258002,21,10.318730973499848,206.37461946999696,32,631.1995855050804,149.88174470182696,14.581535214358025,151.8189266736999,0,0.0,0.0,0,False,18,17,18,1749757515779.0,1749757515102.611,1749757513759.0,1,0,0.0,0,1.1913772212448979,14.581535214358025,10.198039027185569,10,-2,1.0,False,0,,,0,0.0,0.0,14.581535214358025,14.581535214358025,14.581535214358025,1.302290137247152
186,0.5,0,1,1749757524828.0,1749757524828.0,1749757524828.0,,18,9.517692535379288,4.138207185718675,3.2927461139843888,3,2.082412123558837,1.4858580237628372,0.32688565142245907,0.8196357050794989,2.1998139591112977,16,16.138572200569733,242.07858300854602,18,520.8778746574179,251.67624101040246,11.7057522796744,172.44944261683057,0,0.0,0.0,0,False,12,11,12,1749757536088.0,1749757534569.3333,1749757532172.0,1,0,0.0,0,0.7550547631952196,38.97877899187049,5.0,5,0,1.0,False,0,,,0,0.0,0.0,38.97877899187049,38.97877899187049,38.97877899187049,1.6992224243885192
136,0.5,0,1,1749757778426.0,1749757778426.0,1749757778426.0,,15,12.219618447608086,3.563310428295787,3.8242551212052747,2,0.9782613791489791,0.9613901913387521,0.9445190035285252,0.01687118781022695,2.218701935467376,12,17.981570896782497,197.79727986460745,15,646.1938056805787,203.6060327696919,24.837612955830686,198.72237261647922,0,0.0,0.0,0,False,12,11,12,1749757781908.0,1749757780837.25,1749757779618.0,0,0,0.0,0,1.3592472600813221,37.70569546346543,5.0990195135927845,5,1,1.0,False,0,,,0,0.0,0.0,37.70569546346543,37.70569546346543,37.70569546346543,1.7501813714051786
14,0.0,0,0,0.0,0.0,0.0,,2,1.0993988178300529,0.5996994089150265,0.49969940891502646,0,0.0,0.0,0.0,0.0,2.2538575896013517,3,85.60755278931308,171.21510557862615,2,403.57936614362944,384.60572370703363,365.6320812704378,18.97364243659581,0,0.0,0.0,0,True,9,8,9,1749757891281.0,1749757890585.6667,1749757889889.0,0,0,0.0,0,1.4783068796350778e-05,403.57936614362944,148.36778626103444,43,142,1.0,False,0,,,0,0.0,0.0,403.57936614362944,403.57936614362944,403.57936614362944,1.3518808132966507
8,0.0,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,True,8,7,8,1749757970456.0,1749757969827.5,1749757969194.0,0,0,0.0,0,,0.0,0.0,0,0,,False,0,,,0,0.0,0.0,0.0,0.0,0.0,1.79192208880895
124,0.1,0,1,1749758011371.0,1749758011371.0,1749758011371.0,,19,17.266795674388344,5.512160471568693,5.202774506590212,3,0.41671761627464154,0.2830413639391551,0.17940273209089383,0.09918428150732798,1.3736189822248612,34,93.21776689856385,3076.186307652607,19,868.5630472344155,443.1143526287216,38.144807372409865,209.69744378939913,0,0.0,0.0,0,True,12,11,12,1749758015545.0,1749758014110.0833,1749758012543.0,1,0,0.0,0,0.7344413507546397,83.94157145948802,11.180339887498949,2,11,1.0,False,0,,,0,0.0,0.0,83.94157145948802,83.94157145948802,83.94157145948802,1.6963111719983885
79,0.1,0,1,1749758042434.0,1749758042434.0,1749758042434.0,,19,4.368950711630148,2.9769861810478786,0.947239100107465,4,0.5581751624341588,0.4284575257008518,0.33708099051946944,0.09044778028054741,2.2434520879279987,20,10.352226850532249,196.69231016011273,19,280.96443045036216,183.4751733872171,117.33200077362208,41.75776490012907,0,0.0,0.0,0,True,12,11,12,1749758047330.0,1749758045861.5833,1749758044314.0,0,0,0.0,0,1.9371062816567357,122.22075951701899,8.246211251235321,2,8,1.0,False,0,,,0,0.0,0.0,122.22075951701899,122.22075951701899,122.22075951701899,1.886858780340276
72,0.1,0,1,1749758088881.0,1749758088881.0,1749758088881.0,,3,21.648585275623226,9.633083932620513,8.97058820051127,1,0.5231909910298076,0.5231909910298076,0.5231909910298076,0.0,2.0140355237092673,7,294.29707995868114,1765.7824797520868,3,1190.7721901592774,884.670503511055,386.3325779097771,355.4310538994811,0,0.0,0.0,0,True,14,13,14,1749758094748.0,1749758092872.5715,1749758091026.0,0,0,0.0,0,1.0549669950000542,386.3325779097771,97.75479527879949,50,-84,2.0,False,0,,,0,0.0,0.0,386.3325779097771,386.3325779097771,386.3325779097771,1.6329532179592827
13,0.5,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,False,13,12,13,1749758155613.0,1749758154149.0,1749758152672.0,0,0,0.0,0,,0.0,0.0,0,0,,False,0,,,0,0.0,0.0,0.0,0.0,0.0,1.846299862864887
16,0.5,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,False,14,13,14,1749760199014.0,1749760197986.1428,1749760196931.0,0,0,0.0,0,,0.0,0.0,0,0,,False,0,,,0,0.0,0.0,0.0,0.0,0.0,1.424272831605966
10,0.5,0,1,1749802675656.0,1749802675656.0,1749802675656.0,,3,0.3270117050241689,0.15221745500011977,0.1268920316995223,0,0.0,0.0,0.0,0.0,2.20478541691352,4,145.66774553276193,437.00323659828575,3,272.8277619901569,189.57449038114365,56.199655760143116,95.2752588075694,0,0.0,0.0,0,False,6,5,6,1749802676292.0,1749802676224.1667,1749802676158.0,0,0,0.0,0,0.6932240757389428,56.199655760143116,108.00462953040486,108,-1,3.0,False,0,,,0,0.0,0.0,56.199655760143116,56.199655760143116,56.199655760143116,1.3864423250316527
12,0.5,0,1,1749802897111.0,1749802897111.0,1749802897111.0,,3,0.16828000474300658,0.0985161173073037,0.05757732958452868,0,0.0,0.0,0.0,0.0,2.2450352741261774,4,108.34938335934942,325.04815007804825,3,257.8698036830471,145.26109210642744,54.29594915486838,84.50606135651178,0,0.0,0.0,0,False,6,5,6,1749802897738.0,1749802897672.5,1749802897613.0,0,0,0.0,0,0.6932379120543815,54.29594915486838,108.00462953040486,108,-1,3.0,False,0,,,0,0.0,0.0,54.29594915486838,54.29594915486838,54.29594915486838,1.0398059072867025
84,0.5,0,1,1749803064557.0,1749803064557.0,1749803064557.0,,41,8.855229383112249,3.843473320193472,2.319553275662043,10,9.0,2.67812264424136,0.07455982806232711,3.310028451425207,1.8534950619615076,51,19.805939667329536,990.2969833664769,41,450.9124856982605,241.20535521212025,18.816980357322098,120.4425701273555,0,0.0,0.0,0,False,7,6,7,1749803069323.0,1749803067200.7144,1749803065062.0,0,0,0.0,0,0.5346507367631381,143.23436117745638,14.0,14,0,4.0,False,0,,,0,0.0,0.0,143.23436117745638,143.23436117745638,143.23436117745638,1.3334606087137353
13,0.5,0,1,1749803117193.0,1749803117193.0,1749803117193.0,,3,0.2110011774020707,0.11281898421371694,0.07547835641646827,0,0.0,0.0,0.0,0.0,2.2450352741261774,4,133.82844566129506,401.4853369838852,3,240.6352520610311,161.96588765211996,54.62834770125892,78.59618453018527,0,0.0,0.0,0,False,9,8,9,1749803117847.0,1749803117776.0,1749803117696.0,0,0,0.0,0,0.6932178174782002,54.62834770125892,108.00462953040486,108,-1,3.0,False,0,,,0,0.0,0.0,54.62834770125892,54.62834770125892,54.62834770125892,1.7479469830605887
200,0.5,0,1,1749805985716.0,1749805985716.0,1749805985716.0,,21,18.955879529391563,4.256523607944954,4.500347160906922,3,0.8469147302969667,0.6876494786589262,0.40973850835087117,0.1972111680032491,2.0434989245588366,19,15.405041879704518,277.2907538346813,21,979.3425619098894,247.6421610959074,12.835606119881167,227.91641619329846,0,0.0,0.0,0,False,11,10,11,1749805989511.0,1749805988207.182,1749805986543.0,1,0,0.0,0,1.2033433953366635,13.764815760357253,12.529964086141668,-11,-6,1.0,False,0,,,0,0.0,0.0,13.764815760357253,13.764815760357253,13.764815760357253,1.1565806869303144
101,0.5,0,1,1749806096624.0,1749806096624.0,1749806096624.0,,18,6.8643186033392265,1.8726610144113363,1.7663207432212868,3,1.5991333012742748,1.138934920984313,0.6655182906980444,0.38126131772756366,1.786462547905302,16,14.471691752909587,217.0753762936438,18,354.2944446116294,128.2416805385513,11.400956487902466,96.64269196456026,0,0.0,0.0,0,False,9,8,9,1749806100611.0,1749806099006.3333,1749806097363.0,1,0,0.0,0,0.758982829052153,11.400956487902466,8.0,8,0,1.0,False,0,,,0,0.0,0.0,11.400956487902466,11.400956487902466,11.400956487902466,0.8099978117206708
101,0.5,0,1,1749806110014.0,1749806110014.0,1749806110014.0,,14,25.600388930243717,5.627273093487283,7.86038331586012,2,0.33795235080007313,0.29998165196195326,0.2620109531238333,0.037970698838119904,2.1493916578406216,12,24.20743488065451,266.2817836871996,14,1314.4869629162165,353.5351149583302,17.5894873346013,384.74548024006,0,0.0,0.0,0,False,15,14,15,1749806115194.0,1749806113160.8667,1749806110958.0,0,0,0.0,0,0.9404888719462583,215.14467984620168,16.0312195418814,-16,-1,1.0,False,0,,,0,0.0,0.0,215.14467984620168,215.14467984620168,215.14467984620168,1.130166989695179
136,0.5,0,1,1749806127506.0,1749806127506.0,1749806127506.0,,16,14.717958565611612,5.123619263540593,4.902329085357027,3,1.469721496806793,1.0438776321609835,0.6309981306553877,0.34253007387752066,2.11609425610897,16,18.833766490480272,282.50649735720407,16,779.908994410688,318.29559206672513,46.70690098261998,236.67968900957567,0,0.0,0.0,0,False,11,10,11,1749806133849.0,1749806132250.2727,1749806130277.0,1,0,0.0,0,0.8953780838601286,100.82151812642803,6.4031242374328485,-5,4,1.0,False,0,,,0,0.0,0.0,100.82151812642803,100.82151812642803,100.82151812642803,1.1582875722188724
138,0.5,0,1,1749806790754.0,1749806790754.0,1749806790754.0,,13,21.57397921278594,5.33582371349004,6.497432635498208,2,1.0682595433459776,0.8592972516632813,0.650334959980585,0.2089622916826963,1.996030985958194,13,22.143952774405847,265.72743329287016,13,1186.6621117531204,347.5293023702516,15.349827228924537,346.473070424075,0,0.0,0.0,0,False,9,8,9,1749806798599.0,1749806795009.889,1749806791536.0,1,0,0.0,0,1.4681564975093562,15.349827228924537,8.54400374531753,3,8,1.0,False,0,,,0,0.0,0.0,15.349827228924537,15.349827228924537,15.349827228924537,1.7615926862783065
110,0.5,0,1,1749806806681.0,1749806806681.0,1749806806681.0,,14,16.55106350180659,4.1786118950523665,4.546317195350118,2,1.4341099366222199,0.8948206235131297,0.35553131040403957,0.5392893131090901,2.134356682630404,13,18.918651051335768,227.02381261602923,14,870.820094019814,234.03382823021707,16.912263944644604,232.19682051459256,0,0.0,0.0,0,False,8,7,8,1749806809290.0,1749806808564.625,1749806807701.0,1,0,0.0,0,1.2945538567597397,18.909667557211417,17.0,15,-8,1.0,False,0,,,0,0.0,0.0,18.909667557211417,18.909667557211417,18.909667557211417,1.5632763854023537
173,0.5,0,1,1749806931727.0,1749806931727.0,1749806931727.0,,16,7.689761493357514,3.7667517285461836,2.0818756964094596,3,1.3879356279765016,0.8296537675218247,0.46189474721572527,0.4013412036939466,2.1715460305537655,16,15.064768164541208,225.9715224681181,16,406.0143179456877,217.9910238324783,19.26039574109107,105.19202152282746,0,0.0,0.0,0,False,10,9,10,1749806935195.0,1749806933718.0,1749806932278.0,1,0,0.0,0,0.8953512624386177,41.56457081126363,6.0,6,0,1.0,False,0,,,0,0.0,0.0,41.56457081126363,41.56457081126363,41.56457081126363,1.4996099587156122
144,0.5,0,1,1749806941649.0,1749806941649.0,1749806941649.0,,17,20.382979813361978,3.832040102532708,5.682395759887605,3,1.0216526585844212,0.6948472401162368,0.410190693732598,0.2514011789664912,1.984260781468797,16,15.657546506876745,234.86319760315118,17,1077.5398062661784,216.95751369293995,15.393178816062283,288.4348039853868,0,0.0,0.0,0,False,19,18,19,1749806948376.0,1749806945421.158,1749806942481.0,1,0,0.0,0,1.2963901917282792,162.98828214285797,9.848857801796104,4,9,1.0,False,0,,,0,0.0,0.0,162.98828214285797,162.98828214285797,162.98828214285797,1.3993903483673003
124,0.5,0,1,1749806956705.0,1749806956705.0,1749806956705.0,,15,9.80545693017978,3.2561310807103165,2.6118782064392754,2,0.9610058677302309,0.5567336664046374,0.15246146507904393,0.4042722013255935,2.160129810836369,14,15.224383852629886,197.9169900841885,15,530.4437454046521,227.9922830702098,23.0306194313562,142.68259386095752,0,0.0,0.0,0,False,12,11,12,1749806960819.0,1749806959271.4167,1749806957701.0,1,0,0.0,0,1.2367142918822656,181.61842642703533,8.94427190999916,8,-4,1.0,False,0,,,0,0.0,0.0,181.61842642703533,181.61842642703533,181.61842642703533,1.3646270843640498
144,0.5,0,1,1749806968475.0,1749806968475.0,1749806968475.0,,14,20.540496163974645,4.953875412267595,5.613450241713238,2,0.8594859942319338,0.6144537090406008,0.36942142384926774,0.24503228519133305,2.0610713493053967,14,23.372897359596628,303.8476656747562,14,1029.5403665285355,321.30727589132465,42.69476195052111,284.8783080433499,0,0.0,0.0,0,False,9,8,9,1749806971462.0,1749806970336.6667,1749806969255.0,1,0,0.0,0,1.3143975349490291,75.10125218451203,5.656854249492381,-4,4,1.0,False,0,,,0,0.0,0.0,75.10125218451203,75.10125218451203,75.10125218451203,1.2835358272427606
84,0.5,0,1,1749806977596.0,1749806977596.0,1749806977596.0,,11,16.337230098033604,4.8855782046274285,5.4750499126843115,2,1.1550578915909593,0.7612114109107894,0.3673649302306195,0.39384648068016986,2.2071079677498235,11,22.479404374893157,224.79404374893156,11,860.604892173754,317.4379788624482,12.928499971229613,269.7197019781278,0,0.0,0.0,0,False,9,8,9,1749806980184.0,1749806979248.2222,1749806978271.0,1,0,0.0,0,1.2149038295176524,12.928499971229613,21.095023109728988,21,-2,1.0,False,0,,,0,0.0,0.0,12.928499971229613,12.928499971229613,12.928499971229613,1.749345971489365
131,0.5,0,1,1749806984272.0,1749806984272.0,1749806984272.0,,14,14.227095663943423,4.074535490021429,4.620052111168444,2,2.037139292350008,1.834130845885427,1.6311223994208464,0.20300844646458086,2.2148103680507085,10,24.758725494502944,222.8285294505265,14,1084.7984011065619,302.55666493595646,19.846969434094515,315.54884824274797,0,0.0,0.0,0,False,10,8,9,1749806988295.0,1749806986810.4443,1749806985236.0,1,0,0.0,0,1.2130336935006,38.255230494507686,6.082762530298219,1,6,1.0,False,0,,,0,0.0,0.0,38.255230494507686,38.255230494507686,38.255230494507686,1.1654953459017814
122,0.5,0,1,1749839655212.0,1749839655212.0,1749839655212.0,,17,7.068120103674885,3.337664083656946,2.1474713537476484,2,1.830809436746208,1.4313986492952495,1.031987861844291,0.3994107874509585,2.18287973013048,14,10.900264222826916,141.7034348967499,17,381.4027115818213,189.94628574310343,18.877479627330736,112.07817267019718,0,0.0,0.0,0,False,12,10,11,1749839659139.0,1749839657766.9092,1749839656573.0,1,0,0.0,0,1.3143835161282253,67.65956642076604,10.0,10,0,1.0,False,0,,,0,0.0,0.0,67.65956642076604,67.65956642076604,67.65956642076604,1.6784183310234222
145,0.5,0,1,1749839674904.0,1749839674904.0,1749839674904.0,,16,15.462693099509002,3.765104913753551,3.99482628262598,3,1.019792800191056,0.7687757411802828,0.2757852532006901,0.34861646809433394,2.130689306584121,15,16.786133241545336,235.00586538163472,16,811.3623941394399,255.64049289325945,14.520767799017378,234.3017043157682,0,0.0,0.0,0,False,10,9,10,1749839680094.0,1749839678350.4,1749839675999.0,1,0,0.0,0,0.535979000709627,52.18800384397032,8.06225774829855,8,1,2.0,False,0,,,0,0.0,0.0,52.18800384397032,52.18800384397032,52.18800384397032,1.3300563265211875
181,0.5,0,1,1749839698648.0,1749839698648.0,1749839698648.0,,22,11.992697310828689,3.598448726192744,3.2039474290800656,4,1.0462196009321303,0.6612776633533877,0.20667933338776534,0.35891086279107726,2.1361284053131513,20,13.139422985557808,249.64903672559834,22,617.8312118490207,211.76919647118712,11.240379811167601,158.4792220979963,0,0.0,0.0,0,False,7,6,7,1749839702106.0,1749839700874.0,1749839699489.0,1,0,0.0,0,1.3989938645664393,26.670772038526035,10.0,8,6,1.0,False,0,,,0,0.0,0.0,26.670772038526035,26.670772038526035,26.670772038526035,1.3418954997363748
251,0.5,0,1,1749839710714.0,1749839710714.0,1749839710714.0,,28,21.401776758812023,4.225266737967362,4.730217829277264,5,1.778459105241291,1.2309261207288045,0.9217474411461009,0.2975776468752608,1.783099952423088,25,21.593585504427484,518.2460521062596,28,1134.7713856761275,260.9870649317587,14.857896389565589,264.52800918637973,0,0.0,0.0,0,False,12,11,12,1749839713852.0,1749839712780.3333,1749839710901.0,1,0,0.0,0,0.965714998694447,15.719215155643777,13.0,-12,-5,1.0,False,0,,,0,0.0,0.0,15.719215155643777,15.719215155643777,15.719215155643777,1.4738111100686564
153,0.5,0,1,1749839722155.0,1749839722155.0,1749839722155.0,,20,18.226774946146005,8.680965751567795,6.403113760406232,3,1.1235547520027624,0.8686213583975096,0.4608737205730489,0.2913196208993404,2.1715460305537655,16,25.15349982455249,377.30249736828733,20,942.1992309659336,524.6167391312275,15.595539615568335,330.2693827744726,0,0.0,0.0,0,False,13,12,13,1749839726846.0,1749839725072.4614,1749839723203.0,1,0,0.0,0,0.7550231036969091,15.595539615568335,52.20153254455275,-50,-15,2.0,False,0,,,0,0.0,0.0,15.595539615568335,15.595539615568335,15.595539615568335,1.5989838716891325
122,0.5,0,1,1749839735557.0,1749839735557.0,1749839735557.0,,12,14.131671492550412,3.9320625657937054,3.988413112571252,2,0.7066120115527921,0.6279679253861123,0.5493238392194325,0.07864408616667978,2.197935464241136,11,18.5468999322931,185.468999322931,12,859.5648974621146,287.38748791406164,25.850783575114804,256.0324165332068,0,0.0,0.0,0,False,9,8,9,1749839738476.0,1749839737457.0,1749839736226.0,1,0,0.0,0,0.8487113785613077,26.83811702374613,8.246211251235321,8,2,1.0,False,0,,,0,0.0,0.0,26.83811702374613,26.83811702374613,26.83811702374613,1.2805585660230983
78,0.5,0,1,1749839745053.0,1749839745053.0,1749839745053.0,,9,21.141386370375734,4.807908724141045,6.228097857430074,1,0.6291967537445438,0.6291967537445438,0.6291967537445438,0.0,2.1352402575267164,9,18.942841842802427,151.5427347424194,9,1107.3752203279605,277.6986949719386,14.061835095300552,311.6169118627821,0,0.0,0.0,0,False,10,9,10,1749839748467.0,1749839747297.2,1749839745985.0,0,0,0.0,0,1.2770469839318452,139.484537780577,35.0,35,0,1.0,False,0,,,0,0.0,0.0,139.484537780577,139.484537780577,139.484537780577,1.736223713105165
100,0.5,1,2,1749839750009.0,1749839747531.0,1749839745053.0,,15,21.141386370375734,3.2941820722626116,5.186736882238075,2,0.6291967537445438,0.5623191396180445,0.49544152549154513,0.06687761412649931,1.9882981625844587,12,15.427637454937342,169.70401200431075,15,1107.3752203279605,193.4658733976644,10.96425615119423,264.1149661776195,0,0.0,0.0,0,False,10,9,10,1749839748467.0,1749839747297.2,1749839745985.0,0,0,0.0,0,0.9405153848020251,132.50480560338679,10.770329614269007,-10,-4,1.0,False,0,,,0,0.0,0.0,132.50480560338679,132.50480560338679,132.50480560338679,1.736223713105165
182,0.5,0,1,1749839784162.0,1749839784162.0,1749839784162.0,,21,25.369545975493924,5.139436985344125,6.407915494083049,3,0.7932388540460541,0.5689451532892694,0.3633613770135049,0.17599471066016267,2.0147475622773694,19,18.8455480750023,339.21986535004135,21,1334.075187282297,304.07245963321327,14.685822526597233,335.8032492510986,0,0.0,0.0,0,False,11,10,11,1749839787331.0,1749839786163.818,1749839784849.0,1,0,0.0,0,1.6459217495244074,14.685822526597233,5.0,0,-5,1.0,False,0,,,0,0.0,0.0,14.685822526597233,14.685822526597233,14.685822526597233,1.5259298309392961
80,0.5,0,1,1749839805051.0,1749839805051.0,1749839805051.0,,12,16.00612960516611,6.278217869122344,6.812067701583794,1,1.7147528233283882,1.7147528233283882,1.7147528233283882,0.0,2.20082764903455,8,18.73431198135725,131.14018386950076,12,905.4029254841639,364.4836313508474,11.102034316225412,386.18596426412296,0,0.0,0.0,0,False,18,17,18,1749839813166.0,1749839809766.8333,1749839806456.0,0,0,0.0,0,1.2424636669944005,29.545437488007728,21.37755832643195,21,4,1.0,False,0,,,0,0.0,0.0,29.545437488007728,29.545437488007728,29.545437488007728,1.7240074003575794
113,0.5,0,1,1749839821876.0,1749839821876.0,1749839821876.0,,13,21.712479212086294,3.973736083063044,5.839434863952294,2,2.8893157760349837,1.5860320439427442,0.2827483118505046,1.3032837320922397,2.0112424419724255,11,18.19920261432113,181.9920261432113,13,1137.2950657844908,236.49901940854747,17.27537002667288,288.69521081748417,0,0.0,0.0,0,False,8,7,8,1749839824342.0,1749839823622.25,1749839823021.0,1,0,0.0,0,1.0027734724475668,29.25380399996467,10.63014581273465,-8,-7,1.0,False,0,,,0,0.0,0.0,29.25380399996467,29.25380399996467,29.25380399996467,1.3316634812312005
10,0.0,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,True,8,7,8,1749839982159.0,1749839981509.625,1749839980883.0,0,0,0.0,0,,0.0,0.0,0,0,,False,0,,,0,0.0,0.0,0.0,0.0,0.0,1.3297881972916112
16,0.5,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,False,14,13,14,1749840013850.0,1749840013040.7144,1749840012225.0,0,0,0.0,0,,0.0,0.0,0,0,,False,0,,,0,0.0,0.0,0.0,0.0,0.0,0.983205798884494
27,0.1,0,1,1749840229742.0,1749840229742.0,1749840229742.0,,3,9.928537078588317,5.510579347621255,4.073410408301069,0,0.0,0.0,0.0,0.0,2.2450352741261774,4,40.40678768845072,121.22036306535216,3,1106.2960744398622,686.1314890443033,445.64300168504343,298.13670889851664,0,0.0,0.0,0,True,14,13,14,1749840234825.0,1749840233041.8572,1749840231330.0,1,0,0.0,0,0.6931533038675994,445.64300168504343,30.364452901377952,29,9,1.0,False,0,,,0,0.0,0.0,445.64300168504343,445.64300168504343,445.64300168504343,1.4249107993669152
